school,demo,table,name,label,value,percentage,concept
1,Language,B16001,B16001_055,Language_Hindi_Speak_English_Very_Well,377,0.0032,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_056,Language_Hindi_Speak_English_Less_Than_Very_Well,28,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_057,Language_Urdu,84,7e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_058,Language_Urdu_Speak_English_Very_Well,84,7e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_059,Language_Urdu_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_060,Language_Other_Indic_Languages,497,0.0043,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_061,Language_Other_Indic_Languages_Speak_English_Very_Well,380,0.0033,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_062,Language_Other_Indic_Languages_Speak_English_Less_Than_Very_Well,117,0.001,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_063,Language_Other_Indo_European_Languages,362,0.0031,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_064,Language_Other_Indo_European_Languages_Speak_English_Very_Well,215,0.0019,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_065,Language_Other_Indo_European_Languages_Speak_English_Less_Than_Very_Well,147,0.0013,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_066,Language_Chinese,17726,0.1528,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_067,Language_Chinese_Speak_English_Very_Well,4222,0.0364,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_068,Language_Chinese_Speak_English_Less_Than_Very_Well,13504,0.1164,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_069,Language_Japanese,861,0.0074,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_070,Language_Japanese_Speak_English_Very_Well,453,0.0039,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_071,Language_Japanese_Speak_English_Less_Than_Very_Well,408,0.0035,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_072,Language_Korean,754,0.0065,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_073,Language_Korean_Speak_English_Very_Well,675,0.0058,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_074,Language_Korean_Speak_English_Less_Than_Very_Well,79,7e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_075,Language_Mon_Khmer_Cambodian,35,3e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_076,Language_Mon_Khmer_Cambodian_Speak_English_Very_Well,24,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_077,Language_Mon_Khmer_Cambodian_Speak_English_Less_Than_Very_Well,11,1e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_078,Language_Hmong,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_079,Language_Hmong_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_080,Language_Hmong_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_081,Language_Thai,37,3e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_082,Language_Thai_Speak_English_Very_Well,33,3e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_083,Language_Thai_Speak_English_Less_Than_Very_Well,4,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_084,Language_Laotian,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_085,Language_Laotian_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_086,Language_Laotian_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_087,Language_Vietnamese,139,0.0012,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_088,Language_Vietnamese_Speak_English_Very_Well,66,6e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_089,Language_Vietnamese_Speak_English_Less_Than_Very_Well,73,6e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_090,Language_Other_Asian_Languages,181,0.0016,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_091,Language_Other_Asian_Languages_Speak_English_Very_Well,160,0.0014,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_092,Language_Other_Asian_Languages_Speak_English_Less_Than_Very_Well,21,2e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_093,Language_Tagalog,190,0.0016,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_094,Language_Tagalog_Speak_English_Very_Well,81,7e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_095,Language_Tagalog_Speak_English_Less_Than_Very_Well,109,9e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_096,Language_Other_Pacific_Island_Languages,231,0.002,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_097,Language_Other_Pacific_Island_Languages_Speak_English_Very_Well,124,0.0011,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_098,Language_Other_Pacific_Island_Languages_Speak_English_Less_Than_Very_Well,107,9e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_099,Language_Navajo,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_100,Language_Navajo_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_101,Language_Navajo_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_102,Language_Other_Native_North_American_Languages,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_103,Language_Other_Native_North_American_Languages_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_104,Language_Other_Native_North_American_Languages_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_105,Language_Hungarian,97,8e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_106,Language_Hungarian_Speak_English_Very_Well,86,7e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_107,Language_Hungarian_Speak_English_Less_Than_Very_Well,11,1e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_108,Language_Arabic,247,0.0021,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_109,Language_Arabic_Speak_English_Very_Well,188,0.0016,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_110,Language_Arabic_Speak_English_Less_Than_Very_Well,59,5e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_111,Language_Hebrew,318,0.0027,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_112,Language_Hebrew_Speak_English_Very_Well,287,0.0025,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_113,Language_Hebrew_Speak_English_Less_Than_Very_Well,31,3e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_114,Language_African_Languages,211,0.0018,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_115,Language_African_Languages_Speak_English_Very_Well,194,0.0017,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_116,Language_African_Languages_Speak_English_Less_Than_Very_Well,17,1e-4,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_117,Language_Other_And_Unspecified_Languages,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_118,Language_Other_And_Unspecified_Languages_Speak_English_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Language,B16001,B16001_119,Language_Other_And_Unspecified_Languages_Speak_English_Less_Than_Very_Well,0,0,LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER
1,Poverty,B17023,B17023_001,Poverty,20057,1,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_002,Poverty_Income_In_The_Past_12_Months_Below_Poverty_Level,4831,0.2409,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_003,Poverty_Income_In_The_Past_12_Months_Below_Poverty_Level_Married_Couple_Family,1713,0.0854,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_004,Poverty_Income_In_The_Past_12_Months_Below_Poverty_Level_Married_Couple_Family_No_Own_Child_Of_The_Householder,1319,0.0658,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_005,Poverty_Income_In_The_Past_12_Months_Below_Poverty_Level_Married_Couple_Family_1_Or_2_Own_Children_Of_The_Householder,330,0.0165,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_006,Poverty_Income_In_The_Past_12_Months_Below_Poverty_Level_Married_Couple_Family_3_Or_4_Own_Children_Of_The_Householder,64,0.0032,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_007,Poverty_Income_In_The_Past_12_Months_Below_Poverty_Level_Married_Couple_Family_5_Or_More_Own_Children_Of_The_Householder,0,0,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_008,Poverty_Income_In_The_Past_12_Months_Below_Poverty_Level_Other_Families,3118,0.1555,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_009,Poverty_Income_In_The_Past_12_Months_Below_Poverty_Level_Other_Families_Male_Householder_No_Spouse_Present,445,0.0222,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_010,Poverty_Income_In_The_Past_12_Months_Below_Poverty_Level_Other_Families_Male_Householder_No_Spouse_Present_No_Own_Child_Of_The_Householder,315,0.0157,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_011,Poverty_Income_In_The_Past_12_Months_Below_Poverty_Level_Other_Families_Male_Householder_No_Spouse_Present_1_Or_2_Own_Children_Of_The_Householder,120,0.006,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_012,Poverty_Income_In_The_Past_12_Months_Below_Poverty_Level_Other_Families_Male_Householder_No_Spouse_Present_3_Or_4_Own_Children_Of_The_Householder,10,5e-4,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_013,Poverty_Income_In_The_Past_12_Months_Below_Poverty_Level_Other_Families_Male_Householder_No_Spouse_Present_5_Or_More_Own_Children_Of_The_Householder,0,0,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_014,Poverty_Income_In_The_Past_12_Months_Below_Poverty_Level_Other_Families_Female_Householder_No_Spouse_Present,2673,0.1333,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_015,Poverty_Income_In_The_Past_12_Months_Below_Poverty_Level_Other_Families_Female_Householder_No_Spouse_Present_No_Own_Child_Of_The_Householder,1064,0.053,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_016,Poverty_Income_In_The_Past_12_Months_Below_Poverty_Level_Other_Families_Female_Householder_No_Spouse_Present_1_Or_2_Own_Children_Of_The_Householder,1136,0.0566,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_017,Poverty_Income_In_The_Past_12_Months_Below_Poverty_Level_Other_Families_Female_Householder_No_Spouse_Present_3_Or_4_Own_Children_Of_The_Householder,444,0.0221,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_018,Poverty_Income_In_The_Past_12_Months_Below_Poverty_Level_Other_Families_Female_Householder_No_Spouse_Present_5_Or_More_Own_Children_Of_The_Householder,29,0.0014,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_019,Poverty_Income_In_The_Past_12_Months_At_Or_Above_Poverty_Level,15226,0.7591,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_020,Poverty_Income_In_The_Past_12_Months_At_Or_Above_Poverty_Level_Married_Couple_Family,9330,0.4652,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_021,Poverty_Income_In_The_Past_12_Months_At_Or_Above_Poverty_Level_Married_Couple_Family_No_Own_Child_Of_The_Householder,7008,0.3494,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_022,Poverty_Income_In_The_Past_12_Months_At_Or_Above_Poverty_Level_Married_Couple_Family_1_Or_2_Own_Children_Of_The_Householder,2156,0.1075,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_023,Poverty_Income_In_The_Past_12_Months_At_Or_Above_Poverty_Level_Married_Couple_Family_3_Or_4_Own_Children_Of_The_Householder,160,0.008,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_024,Poverty_Income_In_The_Past_12_Months_At_Or_Above_Poverty_Level_Married_Couple_Family_5_Or_More_Own_Children_Of_The_Householder,6,3e-4,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_025,Poverty_Income_In_The_Past_12_Months_At_Or_Above_Poverty_Level_Other_Families,5896,0.294,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_026,Poverty_Income_In_The_Past_12_Months_At_Or_Above_Poverty_Level_Other_Families_Male_Householder_No_Spouse_Present,1357,0.0677,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_027,Poverty_Income_In_The_Past_12_Months_At_Or_Above_Poverty_Level_Other_Families_Male_Householder_No_Spouse_Present_No_Own_Child_Of_The_Householder,1138,0.0567,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_028,Poverty_Income_In_The_Past_12_Months_At_Or_Above_Poverty_Level_Other_Families_Male_Householder_No_Spouse_Present_1_Or_2_Own_Children_Of_The_Householder,210,0.0105,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_029,Poverty_Income_In_The_Past_12_Months_At_Or_Above_Poverty_Level_Other_Families_Male_Householder_No_Spouse_Present_3_Or_4_Own_Children_Of_The_Householder,9,4e-4,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_030,Poverty_Income_In_The_Past_12_Months_At_Or_Above_Poverty_Level_Other_Families_Male_Householder_No_Spouse_Present_5_Or_More_Own_Children_Of_The_Householder,0,0,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_031,Poverty_Income_In_The_Past_12_Months_At_Or_Above_Poverty_Level_Other_Families_Female_Householder_No_Spouse_Present,4539,0.2263,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_032,Poverty_Income_In_The_Past_12_Months_At_Or_Above_Poverty_Level_Other_Families_Female_Householder_No_Spouse_Present_No_Own_Child_Of_The_Householder,3234,0.1612,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_033,Poverty_Income_In_The_Past_12_Months_At_Or_Above_Poverty_Level_Other_Families_Female_Householder_No_Spouse_Present_1_Or_2_Own_Children_Of_The_Householder,1270,0.0633,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_034,Poverty_Income_In_The_Past_12_Months_At_Or_Above_Poverty_Level_Other_Families_Female_Householder_No_Spouse_Present_3_Or_4_Own_Children_Of_The_Householder,35,0.0017,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Poverty,B17023,B17023_035,Poverty_Income_In_The_Past_12_Months_At_Or_Above_Poverty_Level_Other_Families_Female_Householder_No_Spouse_Present_5_Or_More_Own_Children_Of_The_Householder,0,0,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS
1,Median Income,B19013,B19013_001,MedianIncome,58195.818181818184,NA,MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)
1,SNAP,B19058,B19058_001,SNAP,54396,1,PUBLIC ASSISTANCE INCOME OR FOOD STAMPS/SNAP IN THE PAST 12 MONTHS FOR HOUSEHOLDS
1,SNAP,B19058,B19058_002,SNAP_With_Cash_Public_Assistance,13561,0.2493,PUBLIC ASSISTANCE INCOME OR FOOD STAMPS/SNAP IN THE PAST 12 MONTHS FOR HOUSEHOLDS
1,SNAP,B19058,B19058_003,SNAP_No_Cash_Public_Assistance,40835,0.7507,PUBLIC ASSISTANCE INCOME OR FOOD STAMPS/SNAP IN THE PAST 12 MONTHS FOR HOUSEHOLDS
1,Total HousingUnits,B25008,B25008_001,TotalHousingUnits,105694,1,TOTAL POPULATION IN OCCUPIED HOUSING UNITS BY TENURE
1,Total HousingUnits,B25008,B25008_002,TotalHousingUnits_Owner_Occupied,12532,0.1186,TOTAL POPULATION IN OCCUPIED HOUSING UNITS BY TENURE
1,Total HousingUnits,B25008,B25008_003,TotalHousingUnits_Renter_Occupied,93162,0.8814,TOTAL POPULATION IN OCCUPIED HOUSING UNITS BY TENURE
1,Occupancy,B25014,B25014_001,Occupancy,54396,1,TENURE BY OCCUPANTS PER ROOM
1,Occupancy,B25014,B25014_002,Occupancy_Owner_Occupied,6095,0.112,TENURE BY OCCUPANTS PER ROOM
1,Occupancy,B25014,B25014_003,Occupancy_Owner_Occupied_0.50_Or_Less_Occupants_Per_Room,4014,0.0738,TENURE BY OCCUPANTS PER ROOM
1,Occupancy,B25014,B25014_004,Occupancy_Owner_Occupied_0.51_To_1.00_Occupants_Per_Room,1761,0.0324,TENURE BY OCCUPANTS PER ROOM
1,Occupancy,B25014,B25014_005,Occupancy_Owner_Occupied_1.01_To_1.50_Occupants_Per_Room,191,0.0035,TENURE BY OCCUPANTS PER ROOM
1,Occupancy,B25014,B25014_006,Occupancy_Owner_Occupied_1.51_To_2.00_Occupants_Per_Room,96,0.0018,TENURE BY OCCUPANTS PER ROOM
1,Occupancy,B25014,B25014_007,Occupancy_Owner_Occupied_2.01_Or_More_Occupants_Per_Room,33,6e-4,TENURE BY OCCUPANTS PER ROOM
1,Occupancy,B25014,B25014_008,Occupancy_Renter_Occupied,48301,0.888,TENURE BY OCCUPANTS PER ROOM
1,Occupancy,B25014,B25014_009,Occupancy_Renter_Occupied_0.50_Or_Less_Occupants_Per_Room,25632,0.4712,TENURE BY OCCUPANTS PER ROOM
